attn_impl,benchmark,resolution,max_new_tokens,sample_id,visual_encoder_ms,window_attn_ms,full_attn_ms,llm_prefill_ms,decode_loop_ms,ttft_ms,tpot_ms,e2e_ms,f_vision,actual_generated_tokens
fa2,docvqa,1792,64,docvqa_610,157.408,111.202,34.802,223.69,1965.081,226.037,31.695,2191.119,0.071839,63.0
fa2,docvqa,1792,64,docvqa_611,158.839,111.312,34.786,225.089,807.556,227.788,28.841,1035.345,0.153416,29.0
fa2,docvqa,1792,64,docvqa_612,158.122,111.526,34.831,224.999,885.465,227.193,30.533,1112.657,0.142112,30.0
fa2,docvqa,1792,64,docvqa_613,156.665,111.729,34.823,222.778,1925.168,225.34,30.558,2150.508,0.07285,64.0
fa2,docvqa,1792,64,docvqa_16999,155.415,111.374,34.827,221.545,628.226,223.947,33.065,852.173,0.182375,20.0
fa2,docvqa,1792,64,docvqa_17000,157.225,111.308,34.797,223.246,389.478,225.704,32.456,615.181,0.255575,13.0
fa2,docvqa,1792,64,docvqa_17001,157.393,111.208,34.721,223.578,240.953,226.099,26.773,467.051,0.336993,10.0
fa2,docvqa,1792,64,docvqa_57963,157.143,111.226,34.695,223.23,1299.357,225.818,31.692,1525.175,0.103033,42.0
fa2,docvqa,1792,64,docvqa_57964,159.054,111.456,37.325,226.175,1411.864,228.844,30.04,1640.708,0.096942,48.0
fa2,docvqa,1792,64,docvqa_57965,155.617,111.171,34.665,221.922,1977.468,224.181,31.388,2201.649,0.070682,64.0
fa2,docvqa,1792,64,docvqa_17002,154.917,111.349,34.776,221.047,417.669,223.466,32.128,641.135,0.24163,14.0
fa2,docvqa,1792,64,docvqa_17003,157.331,111.143,34.691,223.397,690.469,225.817,28.77,916.286,0.171705,25.0
fa2,docvqa,1792,64,docvqa_17004,160.93,111.183,34.701,227.146,547.705,229.953,28.827,777.658,0.206943,20.0
fa2,docvqa,1792,64,docvqa_57969,157.324,111.212,34.703,223.326,289.588,225.595,32.176,515.183,0.305376,10.0
fa2,docvqa,1792,64,docvqa_17005,156.655,111.485,34.833,223.276,442.075,225.677,29.472,667.752,0.234601,16.0
fa2,docvqa,1792,64,docvqa_57971,157.429,111.209,34.792,224.032,640.657,226.833,30.507,867.489,0.181476,22.0
fa2,docvqa,1792,64,docvqa_17007,160.551,113.315,37.639,227.223,806.126,230.02,31.005,1036.145,0.15495,27.0
fa2,docvqa,1792,64,docvqa_57973,154.633,111.389,34.767,220.842,426.12,223.192,32.778,649.312,0.238149,14.0
fa2,docvqa,1792,64,docvqa_57974,163.402,115.257,36.926,229.376,489.194,232.096,28.776,721.29,0.226541,18.0
fa2,docvqa,1792,64,docvqa_57975,157.355,111.266,34.816,223.48,572.387,225.701,30.126,798.088,0.197166,20.0
fa2,docvqa,1792,64,docvqa_57976,155.072,111.592,34.811,221.301,472.761,223.466,27.809,696.227,0.222733,18.0
fa2,docvqa,1792,64,docvqa_57977,157.546,111.047,34.743,223.518,560.816,225.759,28.041,786.575,0.200293,21.0
fa2,docvqa,1792,64,docvqa_57978,157.752,111.118,34.662,223.607,679.924,225.796,29.562,905.72,0.174173,24.0
fa2,docvqa,1792,64,docvqa_636,156.816,111.225,34.781,223.049,1937.101,225.282,30.748,2162.383,0.07252,64.0
fa2,docvqa,1792,64,docvqa_637,179.689,119.741,34.878,245.918,583.155,248.69,27.769,831.844,0.216012,22.0
fa2,docvqa,1792,64,docvqa_639,157.999,112.313,34.834,232.907,1586.5,235.105,28.33,1821.606,0.086736,57.0
fa2,docvqa,1792,64,docvqa_57985,158.277,114.233,34.807,227.288,560.26,230.012,28.013,790.272,0.200282,21.0
fa2,docvqa,1792,64,docvqa_57986,155.781,111.97,34.806,222.723,1859.602,225.121,29.517,2084.723,0.074725,64.0
fa2,docvqa,1792,64,docvqa_57987,156.473,112.041,34.754,222.803,1933.868,225.173,30.696,2159.041,0.072474,64.0
fa2,docvqa,1792,64,docvqa_57989,157.288,111.186,34.767,223.582,563.598,226.026,28.18,789.625,0.199194,21.0
