benchmark,resolution,sample_id,fa2_ve_ms,fa2_ttft_ms,fa2_e2e_ms,fa2_tpot_ms,fa2_f_vision,fa2_prefill_ms,fa2_decode_ms,guide_ve_ms,guide_ttft_ms,guide_e2e_ms,guide_tpot_ms,guide_f_vision,guide_prefill_ms,guide_decode_ms,ve_speedup,ttft_speedup,e2e_speedup
chartqa,896,chartqa_val_316,41.78,78.85,1444.107,29.048,0.028931,76.545,1365.258,40.478,71.685,1203.306,30.584,0.033639,69.507,1131.621,1.0322,1.1,1.2001
chartqa,896,chartqa_val_317,41.571,70.384,1007.617,30.233,0.041257,68.256,937.232,40.423,87.558,907.122,29.27,0.044561,85.18,819.563,1.0284,0.8039,1.1108
chartqa,896,chartqa_val_318,42.225,74.616,616.724,28.532,0.068466,72.136,542.109,40.489,85.407,521.85,33.573,0.077588,83.052,436.443,1.0429,0.8737,1.1818
chartqa,896,chartqa_val_319,44.717,90.202,2014.731,30.548,0.022195,87.873,1924.529,40.406,70.77,1964.779,30.064,0.020565,68.626,1894.009,1.1067,1.2746,1.0254
chartqa,896,chartqa_val_32,41.778,73.602,1546.184,27.785,0.02702,71.451,1472.582,40.445,89.468,1695.077,30.294,0.02386,87.131,1605.608,1.033,0.8227,0.9122
chartqa,896,chartqa_val_320,41.938,71.434,572.403,33.398,0.073266,69.33,500.969,40.404,70.554,468.018,28.39,0.086331,68.495,397.464,1.038,1.0125,1.223
chartqa,896,chartqa_val_321,41.429,70.1,1638.716,27.52,0.025281,68.072,1568.616,41.587,72.865,1787.749,30.086,0.023262,70.044,1714.884,0.9962,0.9621,0.9166
chartqa,896,chartqa_val_322,42.029,70.672,862.991,30.474,0.048702,68.539,792.32,42.879,89.578,862.345,29.722,0.049723,87.231,772.767,0.9802,0.7889,1.0007
chartqa,896,chartqa_val_323,46.707,78.396,1410.794,27.758,0.033107,75.949,1332.398,40.371,70.376,1533.194,30.475,0.026331,68.167,1462.818,1.1569,1.114,0.9202
chartqa,896,chartqa_val_324,41.81,70.432,1874.133,28.63,0.022309,68.414,1803.701,40.597,72.666,2017.323,30.868,0.020124,70.107,1944.657,1.0299,0.9693,0.929
chartqa,896,chartqa_val_325,41.424,69.983,1833.953,28.0,0.022587,67.861,1763.97,76.265,144.815,1933.086,28.385,0.039452,141.345,1788.271,0.5432,0.4833,0.9487
chartqa,896,chartqa_val_326,42.131,87.286,1744.881,29.081,0.024145,85.079,1657.595,40.998,86.312,1930.843,29.278,0.021233,83.049,1844.531,1.0276,1.0113,0.9037
chartqa,896,chartqa_val_327,42.032,73.615,2051.19,31.39,0.020492,71.395,1977.575,40.379,69.923,1948.73,29.822,0.020721,67.798,1878.807,1.0409,1.0528,1.0526
chartqa,896,chartqa_val_328,44.936,78.387,2022.028,30.851,0.022223,75.337,1943.641,41.091,84.529,1910.99,28.991,0.021502,81.571,1826.461,1.0936,0.9273,1.0581
chartqa,896,chartqa_val_329,41.545,70.128,1887.546,28.848,0.02201,68.111,1817.417,40.355,70.169,1925.558,29.451,0.020957,68.029,1855.388,1.0295,0.9994,0.9803
chartqa,896,chartqa_val_33,42.806,77.017,1824.342,32.968,0.023464,74.355,1747.326,40.341,83.841,1691.762,30.338,0.023845,81.51,1607.921,1.0611,0.9186,1.0784
chartqa,896,chartqa_val_330,41.588,70.148,909.956,27.994,0.045703,68.127,839.808,41.027,89.278,1022.036,31.092,0.040142,86.124,932.758,1.0137,0.7857,0.8903
chartqa,896,chartqa_val_331,98.316,168.569,1233.082,28.771,0.079732,152.971,1064.513,40.348,70.658,1190.112,30.256,0.033903,68.598,1119.454,2.4367,2.3857,1.0361
chartqa,896,chartqa_val_332,42.6,76.731,1332.407,33.044,0.031972,74.143,1255.676,40.769,74.545,1206.306,29.783,0.033796,68.692,1131.761,1.0449,1.0293,1.1045
chartqa,896,chartqa_val_333,42.469,75.766,2224.388,34.105,0.019092,73.419,2148.622,40.598,72.642,2023.89,30.972,0.020059,69.872,1951.248,1.0461,1.043,1.0991
chartqa,896,chartqa_val_334,42.292,87.634,1717.284,32.593,0.024627,85.096,1629.65,40.578,71.912,1647.63,31.514,0.024628,69.523,1575.718,1.0422,1.2186,1.0423
chartqa,896,chartqa_val_335,42.589,75.368,2017.909,30.834,0.021105,71.686,1942.541,40.587,72.634,2049.043,31.372,0.019808,70.083,1976.409,1.0493,1.0376,0.9848
chartqa,896,chartqa_val_336,42.016,72.59,809.07,27.277,0.051931,70.09,736.48,40.51,86.472,952.297,32.068,0.042539,83.989,865.826,1.0372,0.8395,0.8496
chartqa,896,chartqa_val_337,41.456,70.271,1864.904,28.486,0.02223,68.236,1794.633,40.348,75.943,2010.106,30.701,0.020073,73.481,1934.163,1.0275,0.9253,0.9278
chartqa,896,chartqa_val_338,44.063,73.756,1183.924,30.005,0.037217,70.851,1110.169,42.459,74.83,1473.979,31.799,0.028806,71.798,1399.149,1.0378,0.9856,0.8032
chartqa,896,chartqa_val_339,41.515,70.7,1859.417,28.392,0.022327,68.597,1788.717,40.831,86.175,1416.62,29.565,0.028823,83.543,1330.445,1.0168,0.8204,1.3126
chartqa,896,chartqa_val_34,43.473,89.126,578.53,30.588,0.075144,86.684,489.405,40.522,70.657,567.076,31.026,0.071459,68.512,496.419,1.0728,1.2614,1.0202
chartqa,896,chartqa_val_340,41.572,70.82,411.421,26.2,0.101044,68.739,340.601,40.531,87.65,514.106,32.804,0.078838,85.139,426.456,1.0257,0.808,0.8003
chartqa,896,chartqa_val_341,46.823,87.329,1947.908,29.533,0.024038,84.764,1860.579,40.378,70.68,1986.879,30.416,0.020322,68.479,1916.198,1.1596,1.2356,0.9804
chartqa,896,chartqa_val_342,41.724,71.411,636.879,31.415,0.065513,69.263,565.468,40.426,69.632,628.14,31.028,0.064358,67.468,558.508,1.0321,1.0255,1.0139
chartqa,896,chartqa_val_343,41.575,71.178,1929.421,29.496,0.021548,69.084,1858.243,40.384,70.488,1952.843,29.879,0.020679,68.342,1882.355,1.0295,1.0098,0.988
chartqa,896,chartqa_val_344,41.743,71.418,125.641,27.112,0.332242,69.321,54.223,40.425,70.487,124.808,27.16,0.3239,68.304,54.321,1.0326,1.0132,1.0067
chartqa,896,chartqa_val_345,41.544,70.52,1889.748,28.877,0.021984,68.474,1819.228,40.293,69.816,1911.338,29.231,0.021081,67.75,1841.522,1.031,1.0101,0.9887
chartqa,896,chartqa_val_346,42.364,86.952,1220.989,30.65,0.034696,84.694,1134.037,41.024,71.551,1168.574,29.649,0.035106,68.57,1097.023,1.0327,1.2152,1.0449
chartqa,896,chartqa_val_347,45.565,88.326,2059.677,31.291,0.022122,85.304,1971.351,40.399,70.877,1973.884,30.206,0.020467,68.693,1903.006,1.1279,1.2462,1.0435
chartqa,896,chartqa_val_348,43.877,92.381,835.571,32.313,0.052511,89.9,743.189,40.474,72.505,1285.667,28.213,0.031481,69.556,1213.162,1.0841,1.2741,0.6499
chartqa,896,chartqa_val_349,43.441,91.69,1002.398,32.525,0.043337,89.235,910.708,40.517,72.79,912.843,30.002,0.044385,70.257,840.053,1.0722,1.2597,1.0981
chartqa,896,chartqa_val_35,42.009,73.195,2062.228,31.572,0.020371,71.025,1989.033,40.356,69.883,2046.739,31.379,0.019717,67.726,1976.855,1.041,1.0474,1.0076
chartqa,896,chartqa_val_350,42.178,73.796,682.182,32.02,0.061828,71.627,608.386,40.443,70.526,626.332,29.253,0.064571,68.389,555.806,1.0429,1.0464,1.0892
chartqa,896,chartqa_val_351,42.082,73.735,2060.59,31.537,0.020423,71.552,1986.855,40.845,72.144,2024.684,30.993,0.020174,69.305,1952.54,1.0303,1.0221,1.0177
chartqa,896,chartqa_val_352,42.025,73.918,1252.389,31.012,0.033556,71.726,1178.471,40.403,71.172,1227.071,30.418,0.032926,69.02,1155.899,1.0401,1.0386,1.0206
chartqa,896,chartqa_val_353,41.728,72.038,1948.082,29.778,0.02142,69.602,1876.044,40.318,71.275,1946.286,29.762,0.020716,69.109,1875.01,1.035,1.0107,1.0009
chartqa,896,chartqa_val_354,42.647,75.596,543.917,29.27,0.078406,73.039,468.32,40.624,86.219,595.033,31.801,0.068272,83.424,508.813,1.0498,0.8768,0.9141
chartqa,896,chartqa_val_355,42.061,73.664,1573.48,32.605,0.026731,71.432,1499.816,40.377,85.064,1440.718,29.471,0.028026,82.615,1355.653,1.0417,0.866,1.0921
chartqa,896,chartqa_val_356,41.907,72.799,859.966,29.154,0.048731,70.706,787.167,40.549,73.069,914.262,31.155,0.044352,70.682,841.194,1.0335,0.9963,0.9406
chartqa,896,chartqa_val_357,41.802,74.613,1886.589,28.762,0.022158,71.906,1811.976,47.651,97.713,1958.401,29.535,0.024332,91.194,1860.688,0.8773,0.7636,0.9633
chartqa,896,chartqa_val_358,41.639,70.484,1273.958,30.087,0.032684,68.363,1203.474,41.141,83.58,1311.223,30.691,0.031376,80.576,1227.643,1.0121,0.8433,0.9716
chartqa,896,chartqa_val_359,42.433,73.147,1870.255,28.526,0.022689,70.858,1797.108,40.414,86.982,2022.974,30.73,0.019977,84.473,1935.991,1.05,0.8409,0.9245
chartqa,896,chartqa_val_36,42.179,73.306,475.852,33.546,0.088638,71.073,402.546,40.39,69.656,485.057,34.617,0.08327,67.563,415.401,1.0443,1.0524,0.981
chartqa,896,chartqa_val_360,43.087,76.862,400.035,32.317,0.107707,74.25,323.174,40.584,71.847,385.326,31.348,0.105325,69.48,313.478,1.0617,1.0698,1.0382
chartqa,896,chartqa_val_361,42.325,74.284,2062.316,31.556,0.020523,72.053,1988.033,41.035,87.311,2034.434,30.907,0.02017,84.1,1947.123,1.0314,0.8508,1.0137
chartqa,896,chartqa_val_362,41.878,72.665,1023.13,29.702,0.040931,70.573,950.465,42.448,74.065,1839.458,31.525,0.023076,70.949,1765.393,0.9866,0.9811,0.5562
chartqa,896,chartqa_val_363,41.776,72.251,2038.037,31.203,0.020498,70.141,1965.786,40.387,72.907,2057.913,31.508,0.019625,70.753,1985.006,1.0344,0.991,0.9903
chartqa,896,chartqa_val_364,41.896,72.736,890.062,30.271,0.047071,70.605,817.325,40.697,91.718,944.365,31.58,0.043094,89.079,852.647,1.0295,0.793,0.9425
chartqa,896,chartqa_val_365,44.265,93.121,1976.291,29.892,0.022398,90.952,1883.17,40.408,76.577,2067.382,31.6,0.019545,74.192,1990.804,1.0955,1.216,0.9559
chartqa,896,chartqa_val_366,41.968,72.409,938.516,29.866,0.044718,69.811,866.107,40.473,71.281,966.375,30.865,0.041882,68.95,895.094,1.0369,1.0158,0.9712
chartqa,896,chartqa_val_367,43.095,76.86,2068.453,31.613,0.020834,73.45,1991.593,53.646,103.433,993.918,30.706,0.053974,100.013,890.485,0.8033,0.7431,2.0811
chartqa,896,chartqa_val_368,42.12,73.766,862.627,32.869,0.048828,71.582,788.861,40.468,76.673,833.389,31.53,0.048558,74.419,756.716,1.0408,0.9621,1.0351
chartqa,896,chartqa_val_369,42.125,74.15,2115.388,32.401,0.019913,71.984,2041.238,46.393,81.08,2016.73,30.725,0.023004,75.105,1935.65,0.908,0.9145,1.0489
chartqa,896,chartqa_val_37,42.198,73.49,2018.392,30.871,0.020907,70.781,1944.901,40.479,72.253,2082.645,31.911,0.019436,69.734,2010.393,1.0425,1.0171,0.9691
chartqa,896,chartqa_val_370,42.603,75.36,1243.595,33.378,0.034258,72.908,1168.235,40.411,71.413,1170.005,31.388,0.034539,69.218,1098.592,1.0542,1.0553,1.0629
chartqa,896,chartqa_val_371,43.813,79.127,2157.936,32.997,0.020303,76.689,2078.809,40.918,79.826,1970.842,30.016,0.020762,76.523,1891.016,1.0708,0.9912,1.0949
chartqa,896,chartqa_val_372,42.423,86.41,334.394,41.331,0.126866,83.885,247.984,40.404,72.219,243.067,28.475,0.166224,70.079,170.849,1.05,1.1965,1.3757
chartqa,896,chartqa_val_373,42.221,74.804,2147.6,32.902,0.01966,72.607,2072.796,51.173,117.917,2005.577,29.963,0.025515,108.662,1887.66,0.8251,0.6344,1.0708
chartqa,896,chartqa_val_374,42.508,74.662,456.888,31.852,0.093037,72.293,382.226,40.514,85.002,423.617,28.218,0.095637,82.439,338.614,1.0492,0.8784,1.0785
chartqa,896,chartqa_val_375,48.562,105.446,2031.471,30.572,0.023905,101.436,1926.026,40.29,70.875,1944.363,29.738,0.020721,68.513,1873.487,1.2053,1.4878,1.0448
chartqa,896,chartqa_val_376,41.615,70.598,506.039,27.215,0.082236,68.461,435.441,40.417,70.36,609.156,33.675,0.066349,68.232,538.796,1.0296,1.0034,0.8307
chartqa,896,chartqa_val_377,46.207,75.976,1094.648,29.105,0.042212,73.039,1018.672,40.342,79.138,1144.061,30.426,0.035262,76.795,1064.923,1.1454,0.96,0.9568
chartqa,896,chartqa_val_378,43.811,97.748,1000.346,30.087,0.043796,95.439,902.598,40.38,87.73,1013.195,30.849,0.039854,85.374,925.465,1.085,1.1142,0.9873
chartqa,896,chartqa_val_379,45.064,74.443,1948.272,29.743,0.02313,72.1,1873.83,40.326,70.271,1937.373,29.637,0.020815,68.19,1867.102,1.1175,1.0594,1.0056
chartqa,896,chartqa_val_38,43.088,89.361,2099.032,31.9,0.020528,86.969,2009.671,40.528,71.53,2027.81,31.052,0.019986,69.083,1956.28,1.0632,1.2493,1.0351
chartqa,896,chartqa_val_380,45.809,95.777,365.274,29.944,0.12541,93.219,269.498,40.719,74.435,408.056,37.069,0.099787,71.578,333.621,1.125,1.2867,0.8952
chartqa,896,chartqa_val_381,47.172,89.777,1890.235,28.579,0.024956,86.619,1800.458,40.354,71.216,2072.355,31.764,0.019473,69.108,2001.14,1.169,1.2606,0.9121
chartqa,896,chartqa_val_382,41.52,70.125,354.678,25.868,0.117064,68.038,284.553,40.421,71.272,437.234,33.269,0.092446,69.107,365.962,1.0272,0.9839,0.8112
chartqa,896,chartqa_val_383,48.772,99.905,2107.934,31.873,0.023138,89.944,2008.029,40.413,72.707,2005.757,30.683,0.020148,70.343,1933.05,1.2068,1.3741,1.0509
chartqa,896,chartqa_val_384,42.215,74.035,364.445,29.041,0.115835,71.843,290.409,40.497,72.457,390.458,31.8,0.103715,70.2,318.002,1.0424,1.0218,0.9334
chartqa,896,chartqa_val_385,41.997,73.617,2016.287,30.836,0.020829,71.543,1942.671,41.137,76.111,1994.314,30.448,0.020627,72.923,1918.203,1.0209,0.9672,1.011
chartqa,896,chartqa_val_386,45.919,89.586,478.811,32.435,0.095902,86.586,389.225,40.423,71.16,475.973,33.734,0.084927,68.937,404.813,1.136,1.2589,1.006
chartqa,896,chartqa_val_387,46.625,79.688,553.93,31.616,0.084172,76.78,474.242,40.44,72.67,513.263,29.373,0.07879,70.512,440.593,1.1529,1.0966,1.0792
chartqa,896,chartqa_val_388,41.841,88.318,900.102,30.066,0.046485,85.907,811.784,40.378,70.081,857.08,29.148,0.047111,67.99,786.999,1.0362,1.2602,1.0502
chartqa,896,chartqa_val_389,41.996,73.076,2047.761,31.344,0.020508,70.905,1974.684,40.347,84.069,1907.81,28.948,0.021148,81.837,1823.741,1.0409,0.8692,1.0734
chartqa,896,chartqa_val_39,42.281,75.594,2150.471,32.935,0.019661,73.325,2074.877,40.413,84.485,1982.32,30.124,0.020387,82.095,1897.835,1.0462,0.8948,1.0848
chartqa,896,chartqa_val_390,42.341,73.367,822.208,31.202,0.051497,71.166,748.841,41.124,72.981,783.599,29.609,0.052481,70.125,710.618,1.0296,1.0053,1.0493
chartqa,896,chartqa_val_391,42.863,75.941,580.65,36.051,0.07382,73.694,504.708,40.595,73.403,496.861,30.247,0.081703,70.343,423.458,1.0559,1.0346,1.1686
chartqa,896,chartqa_val_392,41.911,72.633,129.112,28.239,0.324609,70.584,56.479,40.472,71.462,127.592,28.065,0.317196,69.223,56.131,1.0356,1.0164,1.0119
chartqa,896,chartqa_val_393,41.954,72.716,1238.743,33.315,0.033868,70.606,1166.027,40.315,70.659,1159.14,31.099,0.03478,68.564,1088.481,1.0407,1.0291,1.0687
chartqa,896,chartqa_val_394,41.82,72.474,801.061,30.358,0.052206,70.38,728.587,40.392,85.568,810.656,30.212,0.049827,83.231,725.088,1.0354,0.847,0.9882
chartqa,896,chartqa_val_395,41.79,72.356,2026.929,31.025,0.020617,70.295,1954.573,40.37,71.487,2056.322,31.505,0.019632,69.273,1984.835,1.0352,1.0122,0.9857
chartqa,896,chartqa_val_396,44.343,75.944,1020.473,31.484,0.043453,73.035,944.529,40.543,70.574,926.195,28.521,0.043774,68.302,855.621,1.0937,1.0761,1.1018
chartqa,896,chartqa_val_397,42.663,76.155,106.535,30.38,0.400457,73.861,30.38,40.441,72.171,112.603,40.432,0.35915,69.732,40.432,1.0549,1.0552,0.9461
chartqa,896,chartqa_val_398,41.765,72.719,738.734,31.715,0.056536,70.65,666.016,40.437,71.282,714.238,30.617,0.056615,68.974,642.957,1.0328,1.0202,1.0343
chartqa,896,chartqa_val_399,41.903,72.76,1999.527,30.584,0.020957,70.607,1926.768,40.386,71.075,1988.184,30.43,0.020313,68.792,1917.108,1.0376,1.0237,1.0057
chartqa,896,chartqa_val_4,41.591,74.164,960.464,27.697,0.043303,71.761,886.3,40.908,87.349,958.411,27.221,0.042683,84.425,871.062,1.0167,0.8491,1.0021
chartqa,896,chartqa_val_40,44.316,90.514,1043.334,32.856,0.042475,88.056,952.821,40.457,72.413,945.071,30.092,0.042809,70.157,872.658,1.0954,1.25,1.104
chartqa,896,chartqa_val_400,41.895,72.602,1559.799,30.983,0.026859,70.437,1487.198,40.434,70.904,1552.252,30.861,0.026048,68.73,1481.349,1.0361,1.0239,1.0049
chartqa,896,chartqa_val_401,42.123,72.813,1959.737,29.951,0.021494,70.676,1886.925,40.352,70.702,1954.651,29.904,0.020644,68.55,1883.948,1.0439,1.0299,1.0026
chartqa,896,chartqa_val_402,43.036,75.49,653.247,30.408,0.065881,72.578,577.757,41.056,86.547,616.842,27.91,0.066558,83.339,530.296,1.0482,0.8722,1.059
chartqa,896,chartqa_val_403,53.257,88.101,1476.629,30.856,0.036067,82.169,1388.528,40.351,70.825,1460.088,30.872,0.027636,68.602,1389.262,1.3198,1.2439,1.0113
chartqa,896,chartqa_val_404,42.856,88.889,1354.952,29.443,0.031629,86.43,1266.063,40.4,70.529,1327.705,29.237,0.030429,68.346,1257.176,1.0608,1.2603,1.0205
chartqa,896,chartqa_val_405,41.714,73.877,1961.047,29.955,0.021271,70.997,1887.17,40.434,72.067,1963.602,30.024,0.020592,69.233,1891.535,1.0317,1.0251,0.9987
chartqa,896,chartqa_val_406,45.518,84.324,550.404,25.893,0.082699,81.482,466.08,40.591,72.723,624.159,30.635,0.065034,70.205,551.435,1.1214,1.1595,0.8818
chartqa,896,chartqa_val_407,45.148,88.286,1958.219,30.16,0.023056,85.371,1869.933,40.468,87.32,1461.883,31.24,0.027682,84.664,1374.563,1.1156,1.0111,1.3395
chartqa,896,chartqa_val_408,46.325,78.571,892.47,27.13,0.051906,76.005,813.899,40.54,84.433,964.653,29.341,0.042025,82.23,880.22,1.1427,0.9306,0.9252
chartqa,896,chartqa_val_409,41.513,70.474,1926.512,29.461,0.021548,68.39,1856.038,40.332,70.21,1947.894,29.804,0.020706,68.121,1877.683,1.0293,1.0038,0.989
chartqa,896,chartqa_val_41,42.281,74.232,889.502,32.611,0.047533,71.968,815.271,40.609,71.328,775.03,28.148,0.052396,68.733,703.702,1.0412,1.0407,1.1477
chartqa,896,chartqa_val_410,42.174,72.219,788.889,28.667,0.053461,70.09,716.67,40.488,70.479,768.513,27.921,0.052684,68.342,698.035,1.0416,1.0247,1.0265
chartqa,896,chartqa_val_411,41.679,70.604,1865.02,28.483,0.022348,68.516,1794.416,40.319,70.571,1900.324,29.044,0.021217,68.298,1829.753,1.0337,1.0005,0.9814
chartqa,896,chartqa_val_412,41.527,70.119,329.505,25.939,0.126029,68.051,259.386,40.503,86.498,396.344,30.985,0.102191,84.075,309.846,1.0253,0.8106,0.8314
chartqa,896,chartqa_val_413,41.253,69.815,1823.233,27.832,0.022626,67.86,1753.419,40.325,70.198,1934.555,29.593,0.020845,68.142,1864.356,1.023,0.9945,0.9425
chartqa,896,chartqa_val_414,44.755,78.289,748.54,30.466,0.05979,74.669,670.251,40.436,71.019,706.505,28.886,0.057234,68.788,635.486,1.1068,1.1024,1.0595
chartqa,896,chartqa_val_415,42.05,73.341,2012.7,30.783,0.020892,71.171,1939.359,40.352,86.4,2007.09,30.487,0.020105,84.025,1920.69,1.0421,0.8489,1.0028
chartqa,896,chartqa_val_416,42.01,73.423,795.807,30.099,0.052789,71.292,722.385,40.442,70.896,767.793,29.037,0.052673,68.663,696.897,1.0388,1.0356,1.0365
chartqa,896,chartqa_val_417,41.914,73.326,2006.706,30.689,0.020887,71.171,1933.381,40.292,70.313,1967.012,30.106,0.020484,68.217,1896.699,1.0403,1.0429,1.0202
chartqa,896,chartqa_val_418,43.294,75.462,1487.319,32.088,0.029109,73.225,1411.858,41.491,79.171,1355.096,28.998,0.030618,69.693,1275.925,1.0435,0.9532,1.0976
chartqa,896,chartqa_val_419,42.246,73.921,2052.31,31.403,0.020585,71.708,1978.389,40.939,86.653,2080.733,31.652,0.019675,83.604,1994.08,1.0319,0.8531,0.9863
chartqa,896,chartqa_val_42,41.773,71.986,281.009,26.128,0.148655,69.495,209.023,40.456,85.562,342.057,32.062,0.118272,83.217,256.495,1.0326,0.8413,0.8215
chartqa,896,chartqa_val_420,44.23,90.923,1259.318,32.455,0.035122,88.526,1168.395,40.506,71.839,1204.905,31.474,0.033617,69.572,1133.066,1.0919,1.2656,1.0452
chartqa,896,chartqa_val_421,42.204,73.813,1921.784,30.8,0.021961,71.649,1847.97,40.507,72.171,1821.261,29.151,0.022241,69.647,1749.09,1.0419,1.0228,1.0552
chartqa,896,chartqa_val_422,42.248,74.371,2045.155,31.282,0.020658,72.106,1970.785,40.399,70.432,2050.424,31.428,0.019703,68.282,1979.992,1.0458,1.0559,0.9974
chartqa,896,chartqa_val_423,44.53,90.836,1235.797,30.945,0.036033,88.363,1144.96,40.327,70.204,797.793,31.634,0.050548,68.073,727.588,1.1042,1.2939,1.549
chartqa,896,chartqa_val_424,44.431,88.773,503.003,29.588,0.088331,86.274,414.23,40.395,70.461,475.883,28.959,0.084885,67.48,405.423,1.0999,1.2599,1.057
chartqa,896,chartqa_val_425,42.149,73.207,2046.214,31.318,0.020599,70.936,1973.007,40.34,84.352,1922.903,29.183,0.020979,82.063,1838.55,1.0448,0.8679,1.0641
chartqa,896,chartqa_val_426,44.183,90.138,955.521,27.916,0.046239,87.413,865.384,40.413,81.347,976.383,28.872,0.04139,78.755,895.036,1.0933,1.1081,0.9786
chartqa,896,chartqa_val_427,41.602,70.745,1380.305,28.469,0.03014,68.565,1309.56,40.265,70.245,1988.26,30.445,0.020251,68.169,1918.015,1.0332,1.0071,0.6942
chartqa,896,chartqa_val_428,41.547,70.372,985.68,27.737,0.04215,68.287,915.308,40.422,75.15,1067.521,30.072,0.037865,72.758,992.371,1.0278,0.9364,0.9233
chartqa,896,chartqa_val_429,42.931,76.523,2126.577,32.541,0.020188,73.88,2050.054,40.51,71.867,1976.688,30.235,0.020494,69.393,1904.821,1.0598,1.0648,1.0758
chartqa,896,chartqa_val_43,44.504,87.65,1589.203,32.642,0.028004,85.337,1501.553,40.375,70.134,1419.202,29.328,0.028449,68.051,1349.068,1.1023,1.2498,1.1198
chartqa,896,chartqa_val_430,47.492,99.944,304.86,29.274,0.155783,97.663,204.917,40.366,70.651,261.777,27.304,0.1542,68.494,191.126,1.1765,1.4146,1.1646
chartqa,896,chartqa_val_431,43.986,91.081,2093.005,31.777,0.021016,88.901,2001.924,40.245,70.095,1968.631,30.135,0.020443,68.033,1898.536,1.093,1.2994,1.0632
chartqa,896,chartqa_val_432,42.622,76.277,465.561,32.44,0.091549,74.036,389.284,41.153,86.974,467.19,31.685,0.088087,83.564,380.216,1.0357,0.877,0.9965
chartqa,896,chartqa_val_433,41.974,72.938,1611.591,27.476,0.026045,70.282,1538.653,40.841,70.277,1816.136,31.176,0.022488,68.222,1745.859,1.0277,1.0379,0.8874
chartqa,896,chartqa_val_434,42.123,72.006,762.127,31.369,0.055271,69.874,690.121,40.427,70.645,742.091,30.52,0.054477,68.458,671.446,1.042,1.0193,1.027
chartqa,896,chartqa_val_435,41.64,70.966,595.965,30.882,0.06987,68.837,524.999,48.672,79.993,583.826,29.637,0.083368,77.015,503.833,0.8555,0.8872,1.0208
chartqa,896,chartqa_val_436,41.639,70.922,256.928,26.572,0.162064,68.72,186.006,41.321,99.326,375.574,39.464,0.110021,95.695,276.248,1.0077,0.714,0.6841
chartqa,896,chartqa_val_437,41.45,70.335,97.169,26.833,0.426573,68.353,26.833,40.496,72.172,102.407,30.235,0.395445,69.912,30.235,1.0236,0.9745,0.9489
chartqa,896,chartqa_val_438,41.965,73.729,680.387,31.929,0.061678,71.283,606.659,41.087,80.127,631.497,29.019,0.065063,76.89,551.37,1.0214,0.9202,1.0774
chartqa,896,chartqa_val_439,46.116,80.01,607.62,31.036,0.075896,77.028,527.609,40.311,70.332,570.516,29.423,0.070657,68.233,500.184,1.144,1.1376,1.065
