benchmark,resolution,max_new_tokens,sample_id,sdpa_ve_ms,sdpa_e2e_ms,sdpa_ttft_ms,sdpa_tpot_ms,sdpa_f_vision,ve_speedup_measured,e2e_speedup_measured,ttft_speedup_measured,tpot_speedup_measured,e2e_speedup_amdahl,tpot_speedup,method
chartqa,1792,32,chartqa_val_375,355.632,1163.651,418.38,24.041,0.305617,0.9982,,,,0.9994,1.0,amdahl
chartqa,1792,32,chartqa_val_376,359.667,854.135,421.741,27.025,0.42109,0.997,,,,0.9987,1.0,amdahl
chartqa,1792,32,chartqa_val_377,387.989,1178.568,449.979,23.503,0.329204,0.9943,,,,0.9981,1.0,amdahl
chartqa,1792,32,chartqa_val_378,414.98,1237.36,477.889,25.316,0.335375,0.9959,,,,0.9986,1.0,amdahl
chartqa,1792,32,chartqa_val_379,409.445,811.462,472.358,22.607,0.504577,0.9976,,,,0.9988,1.0,amdahl
chartqa,1792,32,chartqa_val_380,415.086,866.598,479.748,24.178,0.478983,0.9961,,,,0.9981,1.0,amdahl
chartqa,1792,32,chartqa_val_381,511.716,1300.311,574.568,23.411,0.393534,0.9966,,,,0.9987,1.0,amdahl
chartqa,1792,32,chartqa_val_382,394.358,692.213,457.346,21.352,0.569706,0.9974,,,,0.9985,1.0,amdahl
chartqa,1792,32,chartqa_val_383,445.056,1259.41,507.878,24.243,0.353384,0.9867,,,,0.9953,1.0,amdahl
chartqa,1792,32,chartqa_val_384,368.123,688.384,430.491,25.789,0.534764,0.9935,,,,0.9965,1.0,amdahl
chartqa,1792,32,chartqa_val_385,407.061,1210.237,470.162,23.873,0.336349,1.002,,,,1.0007,1.0,amdahl
chartqa,1792,32,chartqa_val_386,355.735,750.159,417.973,27.682,0.474213,0.9912,,,,0.9958,1.0,amdahl
chartqa,1792,32,chartqa_val_387,369.319,1056.845,431.793,24.04,0.349454,0.973,,,,0.9904,1.0,amdahl
chartqa,1792,32,chartqa_val_388,366.997,1136.101,429.694,23.547,0.323032,0.9952,,,,0.9985,1.0,amdahl
chartqa,1792,32,chartqa_val_389,366.384,1160.325,428.423,23.61,0.31576,1.1067,,,,1.0314,1.0,amdahl
chartqa,1792,32,chartqa_val_390,367.709,1074.602,430.182,23.867,0.342182,0.9905,,,,0.9967,1.0,amdahl
chartqa,1792,32,chartqa_val_391,355.603,759.215,417.985,24.374,0.468383,1.0003,,,,1.0001,1.0,amdahl
chartqa,1792,32,chartqa_val_392,376.959,488.414,439.855,24.279,0.771803,0.9925,,,,0.9942,1.0,amdahl
chartqa,1792,32,chartqa_val_393,407.725,1168.157,471.279,22.48,0.349032,1.0182,,,,1.0063,1.0,amdahl
chartqa,1792,32,chartqa_val_394,428.053,1143.433,491.158,22.492,0.374357,0.9927,,,,0.9973,1.0,amdahl
chartqa,1792,32,chartqa_val_395,402.258,1214.478,465.074,24.174,0.331219,0.9949,,,,0.9983,1.0,amdahl
chartqa,1792,32,chartqa_val_396,371.177,1094.644,434.091,23.591,0.339084,0.992,,,,0.9973,1.0,amdahl
chartqa,1792,32,chartqa_val_397,363.73,864.09,426.343,24.319,0.42094,0.9964,,,,0.9985,1.0,amdahl
chartqa,1792,32,chartqa_val_398,408.557,1059.969,471.362,28.029,0.385442,1.0054,,,,1.0021,1.0,amdahl
chartqa,1792,32,chartqa_val_399,402.961,1215.83,466.678,24.166,0.331429,1.0072,,,,1.0024,1.0,amdahl
chartqa,1792,32,chartqa_val_400,393.373,1216.414,456.316,24.519,0.323387,1.0087,,,,1.0028,1.0,amdahl
chartqa,1792,32,chartqa_val_401,386.121,1139.758,448.954,22.284,0.338775,0.9922,,,,0.9974,1.0,amdahl
chartqa,1792,32,chartqa_val_402,463.672,800.383,526.808,22.798,0.579312,0.9956,,,,0.9974,1.0,amdahl
chartqa,1792,32,chartqa_val_403,371.37,1216.63,434.504,25.23,0.305245,0.9966,,,,0.999,1.0,amdahl
chartqa,1792,32,chartqa_val_404,446.15,1242.047,508.658,24.446,0.359205,1.0075,,,,1.0027,1.0,amdahl
chartqa,1792,32,chartqa_val_405,406.05,1238.876,469.808,24.809,0.327757,0.9959,,,,0.9986,1.0,amdahl
chartqa,1792,32,chartqa_val_406,352.558,858.472,414.683,24.655,0.410681,0.9986,,,,0.9994,1.0,amdahl
chartqa,1792,32,chartqa_val_407,382.479,1253.906,446.033,26.06,0.30503,1.008,,,,1.0024,1.0,amdahl
chartqa,1792,32,chartqa_val_408,433.172,1219.191,496.289,24.097,0.355295,1.0329,,,,1.0115,1.0,amdahl
chartqa,1792,32,chartqa_val_409,387.41,1146.737,449.758,22.483,0.337837,1.0097,,,,1.0032,1.0,amdahl
chartqa,1792,32,chartqa_val_410,413.04,1034.01,477.011,22.28,0.399455,1.0122,,,,1.0048,1.0,amdahl
chartqa,1792,32,chartqa_val_411,362.005,1174.015,424.672,24.172,0.308348,1.0156,,,,1.0048,1.0,amdahl
chartqa,1792,32,chartqa_val_412,393.559,604.257,456.132,21.161,0.651311,1.0025,,,,1.0017,1.0,amdahl
chartqa,1792,32,chartqa_val_413,424.935,1191.328,488.847,22.661,0.35669,1.0134,,,,1.0047,1.0,amdahl
chartqa,1792,32,chartqa_val_414,394.659,963.846,457.639,23.009,0.409463,0.9892,,,,0.9956,1.0,amdahl
chartqa,1792,32,chartqa_val_415,394.255,1209.708,457.438,24.267,0.325909,1.0047,,,,1.0015,1.0,amdahl
chartqa,1792,32,chartqa_val_416,398.942,1009.4,462.557,22.785,0.395227,1.004,,,,1.0016,1.0,amdahl
chartqa,1792,32,chartqa_val_417,392.305,1198.047,454.614,23.982,0.327454,1.0253,,,,1.0081,1.0,amdahl
chartqa,1792,32,chartqa_val_418,505.38,1236.651,567.805,21.576,0.408668,1.0074,,,,1.003,1.0,amdahl
chartqa,1792,32,chartqa_val_419,391.303,1171.822,454.032,23.155,0.333927,1.0049,,,,1.0016,1.0,amdahl
chartqa,1792,32,chartqa_val_420,408.365,1277.447,470.968,26.015,0.319673,0.993,,,,0.9978,1.0,amdahl
chartqa,1792,32,chartqa_val_421,368.662,1181.197,431.668,24.178,0.312109,0.9929,,,,0.9978,1.0,amdahl
chartqa,1792,32,chartqa_val_422,395.755,1180.164,458.349,23.284,0.335339,0.9961,,,,0.9987,1.0,amdahl
chartqa,1792,32,chartqa_val_423,452.47,1281.513,516.438,24.68,0.353075,1.0084,,,,1.0029,1.0,amdahl
chartqa,1792,32,chartqa_val_424,399.797,809.671,462.588,24.792,0.493777,0.9903,,,,0.9952,1.0,amdahl
chartqa,1792,32,chartqa_val_425,367.638,1249.475,429.934,26.437,0.294234,0.989,,,,0.9967,1.0,amdahl
chartqa,1792,32,chartqa_val_426,360.726,1145.49,422.927,23.308,0.31491,0.9912,,,,0.9972,1.0,amdahl
chartqa,1792,32,chartqa_val_427,404.53,1140.259,467.664,21.697,0.354771,1.1041,,,,1.0346,1.0,amdahl
chartqa,1792,32,chartqa_val_428,389.688,1112.411,453.934,23.517,0.350309,0.9958,,,,0.9985,1.0,amdahl
chartqa,1792,32,chartqa_val_429,382.257,1192.199,445.054,24.101,0.320632,0.9941,,,,0.9981,1.0,amdahl
chartqa,1792,32,chartqa_val_430,389.581,703.941,452.524,25.142,0.553429,0.9945,,,,0.9969,1.0,amdahl
chartqa,1792,32,chartqa_val_431,419.471,1012.074,482.504,27.872,0.414467,1.0022,,,,1.0009,1.0,amdahl
chartqa,1792,32,chartqa_val_432,406.145,769.846,469.184,25.055,0.527567,0.9939,,,,0.9968,1.0,amdahl
chartqa,1792,32,chartqa_val_433,371.237,1210.406,433.625,25.057,0.306704,1.0072,,,,1.0022,1.0,amdahl
chartqa,1792,32,chartqa_val_434,405.884,957.395,469.311,22.186,0.423946,1.0116,,,,1.0049,1.0,amdahl
chartqa,1792,32,chartqa_val_435,419.62,891.953,482.742,24.071,0.47045,0.9984,,,,0.9993,1.0,amdahl
chartqa,1792,32,chartqa_val_436,439.823,661.725,503.509,22.602,0.664661,0.9918,,,,0.9945,1.0,amdahl
chartqa,1792,32,chartqa_val_437,417.374,516.706,479.77,36.936,0.807759,0.9951,,,,0.996,1.0,amdahl
chartqa,1792,32,chartqa_val_438,380.864,942.282,443.767,26.238,0.404193,0.9943,,,,0.9977,1.0,amdahl
chartqa,1792,32,chartqa_val_439,367.084,840.322,429.429,24.17,0.436837,1.0325,,,,1.0139,1.0,amdahl
chartqa,1792,32,chartqa_val_440,388.175,796.632,451.43,24.657,0.48727,0.9998,,,,0.9999,1.0,amdahl
chartqa,1792,32,chartqa_val_441,388.843,1182.126,452.157,23.547,0.328936,0.9925,,,,0.9975,1.0,amdahl
chartqa,1792,32,chartqa_val_442,373.094,834.408,435.8,28.472,0.447136,1.0007,,,,1.0003,1.0,amdahl
chartqa,1792,32,chartqa_val_443,394.324,1208.197,456.682,25.914,0.326374,0.9936,,,,0.9979,1.0,amdahl
chartqa,1792,32,chartqa_val_444,405.181,1286.347,467.983,26.399,0.314985,1.0023,,,,1.0007,1.0,amdahl
chartqa,1792,32,chartqa_val_445,387.004,1188.442,451.137,23.784,0.32564,1.1079,,,,1.0327,1.0,amdahl
chartqa,1792,32,chartqa_val_446,389.823,1075.648,453.677,25.915,0.362407,1.013,,,,1.0047,1.0,amdahl
chartqa,1792,32,chartqa_val_447,441.811,1296.693,504.439,25.557,0.340722,0.9916,,,,0.9971,1.0,amdahl
chartqa,1792,32,chartqa_val_448,360.517,567.679,423.066,24.102,0.635072,0.9985,,,,0.999,1.0,amdahl
chartqa,1792,32,chartqa_val_449,355.433,834.531,418.01,23.14,0.425908,1.005,,,,1.0021,1.0,amdahl
chartqa,1792,32,chartqa_val_450,438.961,1153.958,501.447,21.049,0.380396,0.9981,,,,0.9993,1.0,amdahl
chartqa,1792,32,chartqa_val_451,452.856,910.248,515.242,20.79,0.497508,1.0421,,,,1.0205,1.0,amdahl
chartqa,1792,32,chartqa_val_452,460.433,662.552,523.471,23.18,0.694939,0.9919,,,,0.9943,1.0,amdahl
chartqa,1792,32,chartqa_val_453,367.375,1202.91,429.713,24.942,0.305406,0.9976,,,,0.9993,1.0,amdahl
chartqa,1792,32,chartqa_val_454,398.229,1213.248,460.899,24.269,0.328234,0.991,,,,0.997,1.0,amdahl
chartqa,1792,32,chartqa_val_455,357.184,968.772,419.662,24.96,0.368698,1.003,,,,1.0011,1.0,amdahl
chartqa,1792,32,chartqa_val_456,498.733,766.983,561.12,25.733,0.650253,0.9912,,,,0.9942,1.0,amdahl
chartqa,1792,32,chartqa_val_457,375.459,1178.758,438.964,23.864,0.318521,0.9852,,,,0.9952,1.0,amdahl
chartqa,1792,32,chartqa_val_458,420.585,637.68,484.14,21.934,0.659555,1.0042,,,,1.0028,1.0,amdahl
chartqa,1792,32,chartqa_val_459,428.158,1218.921,491.109,23.478,0.35126,0.9933,,,,0.9976,1.0,amdahl
chartqa,1792,32,chartqa_val_460,363.176,640.492,425.682,21.481,0.567026,0.9964,,,,0.998,1.0,amdahl
chartqa,1792,32,chartqa_val_461,398.018,1155.72,460.752,22.418,0.34439,0.9953,,,,0.9984,1.0,amdahl
chartqa,1792,32,chartqa_val_462,373.859,615.958,438.004,25.422,0.606956,0.9935,,,,0.996,1.0,amdahl
chartqa,1792,32,chartqa_val_463,375.974,1195.409,440.055,24.366,0.314515,0.9918,,,,0.9974,1.0,amdahl
chartqa,1792,32,chartqa_val_464,370.185,841.297,432.502,21.516,0.440017,0.9942,,,,0.9975,1.0,amdahl
chartqa,1792,32,chartqa_val_465,439.955,1249.731,502.376,24.108,0.35204,0.9914,,,,0.997,1.0,amdahl
chartqa,1792,32,chartqa_val_466,403.231,1126.571,466.074,21.306,0.357927,0.9954,,,,0.9983,1.0,amdahl
chartqa,1792,32,chartqa_val_467,395.227,1162.119,458.269,22.705,0.340092,1.0032,,,,1.0011,1.0,amdahl
chartqa,1792,32,chartqa_val_468,377.363,853.874,441.001,20.644,0.441942,0.9934,,,,0.9971,1.0,amdahl
chartqa,1792,32,chartqa_val_469,401.909,1191.604,464.696,23.449,0.337284,0.9927,,,,0.9975,1.0,amdahl
chartqa,1792,32,chartqa_val_470,375.375,1106.48,438.883,21.535,0.339251,0.995,,,,0.9983,1.0,amdahl
chartqa,1792,32,chartqa_val_471,367.258,1167.915,430.451,23.789,0.314456,0.9965,,,,0.9989,1.0,amdahl
chartqa,1792,32,chartqa_val_472,365.183,1072.743,427.544,23.043,0.34042,0.9949,,,,0.9983,1.0,amdahl
chartqa,1792,32,chartqa_val_473,398.452,1130.415,461.108,21.591,0.352483,0.9945,,,,0.9981,1.0,amdahl
chartqa,1792,32,chartqa_val_474,373.933,867.496,437.515,22.631,0.431048,0.9937,,,,0.9973,1.0,amdahl
chartqa,1792,32,chartqa_val_475,368.716,1124.348,431.694,22.344,0.327938,1.0035,,,,1.0011,1.0,amdahl
chartqa,1792,32,chartqa_val_476,370.082,1021.252,432.821,23.537,0.362381,0.9896,,,,0.9962,1.0,amdahl
chartqa,1792,32,chartqa_val_477,372.134,1124.428,434.592,22.253,0.330954,0.9979,,,,0.9993,1.0,amdahl
chartqa,1792,32,chartqa_val_478,374.631,726.215,436.719,26.318,0.515869,0.9892,,,,0.9944,1.0,amdahl
chartqa,1792,32,chartqa_val_479,358.909,1119.685,421.229,22.531,0.320544,0.9954,,,,0.9985,1.0,amdahl
chartqa,1792,32,chartqa_val_480,429.34,1140.094,491.595,20.919,0.376583,0.9981,,,,0.9993,1.0,amdahl
chartqa,1792,32,chartqa_val_481,401.748,942.964,463.956,21.773,0.426048,1.0012,,,,1.0005,1.0,amdahl
chartqa,1792,32,chartqa_val_482,372.581,1158.78,434.856,24.963,0.321528,0.9935,,,,0.9979,1.0,amdahl
chartqa,1792,32,chartqa_val_483,360.627,1088.346,423.304,21.453,0.331353,0.9963,,,,0.9988,1.0,amdahl
chartqa,1792,32,chartqa_val_484,373.169,1184.756,435.476,24.17,0.314975,0.9946,,,,0.9983,1.0,amdahl
chartqa,1792,32,chartqa_val_485,380.567,685.239,443.516,21.975,0.555378,1.0421,,,,1.023,1.0,amdahl
chartqa,1792,32,chartqa_val_486,402.824,1074.328,466.957,24.295,0.374954,1.0127,,,,1.0047,1.0,amdahl
chartqa,1792,32,chartqa_val_487,450.913,1290.604,515.477,25.004,0.349381,1.0149,,,,1.0052,1.0,amdahl
chartqa,1792,32,chartqa_val_488,425.402,1086.985,489.159,27.174,0.39136,1.0025,,,,1.001,1.0,amdahl
chartqa,1792,32,chartqa_val_489,412.146,1309.253,475.205,26.905,0.314795,1.0005,,,,1.0002,1.0,amdahl
chartqa,1792,32,chartqa_val_490,420.408,801.882,483.328,24.504,0.524277,0.9898,,,,0.9946,1.0,amdahl
chartqa,1792,32,chartqa_val_491,445.883,1277.713,518.016,24.506,0.348969,0.9936,,,,0.9977,1.0,amdahl
chartqa,1792,32,chartqa_val_492,393.681,1191.597,456.256,23.721,0.330381,1.0145,,,,1.0047,1.0,amdahl
chartqa,1792,32,chartqa_val_493,563.789,1400.481,627.21,24.944,0.402568,1.0083,,,,1.0033,1.0,amdahl
chartqa,1792,32,chartqa_val_494,369.539,1193.317,433.25,26.209,0.309674,1.0084,,,,1.0026,1.0,amdahl
chartqa,1792,32,chartqa_val_495,403.281,2092.38,857.916,39.821,0.192738,1.0167,,,,1.0032,1.0,amdahl
chartqa,1792,32,chartqa_val_496,414.223,1084.579,477.513,23.349,0.381921,0.9939,,,,0.9977,1.0,amdahl
chartqa,1792,32,chartqa_val_497,372.816,1144.458,435.516,22.869,0.325758,1.0006,,,,1.0002,1.0,amdahl
chartqa,1792,32,chartqa_val_498,422.089,1250.228,484.732,24.693,0.33761,1.011,,,,1.0037,1.0,amdahl
chartqa,1792,32,chartqa_val_499,397.869,1159.657,461.356,22.526,0.343092,1.0012,,,,1.0004,1.0,amdahl
chartqa,1792,64,chartqa_val_0,362.646,858.559,425.66,27.056,0.422389,0.9956,1.0141,1.0016,1.02,0.9981,1.0,measured
chartqa,1792,64,chartqa_val_1,344.771,1841.538,407.696,22.759,0.187219,0.9998,1.1354,1.0032,1.1525,1.0,1.0,measured
chartqa,1792,64,chartqa_val_2,426.816,5510.482,869.264,73.67,0.077455,0.9934,1.0091,0.9967,1.0106,0.9995,1.0,measured
chartqa,1792,64,chartqa_val_3,360.193,2025.612,784.195,23.873,0.177819,0.9981,1.0113,0.999,1.0131,0.9997,1.0,measured
chartqa,1792,64,chartqa_val_4,384.535,1546.682,881.676,22.167,0.248619,0.9903,0.9224,0.996,0.9038,0.9976,1.0,measured
chartqa,1792,64,chartqa_val_5,571.342,1392.056,1043.329,21.795,0.41043,1.0498,0.9982,1.0328,0.9819,1.0198,1.0,measured
chartqa,1792,64,chartqa_val_6,427.132,1377.273,921.254,22.801,0.310129,0.9905,1.1383,1.5089,0.9852,0.997,1.0,measured
chartqa,1792,64,chartqa_val_7,389.291,1095.508,451.516,23.852,0.355352,1.022,1.077,1.0183,1.0944,1.0077,1.0,measured
chartqa,1792,64,chartqa_val_8,386.481,1558.972,834.827,23.36,0.247908,0.9928,0.9453,0.9981,0.9326,0.9982,1.0,measured
chartqa,1792,64,chartqa_val_9,366.126,3019.6,428.99,41.121,0.12125,1.0218,0.9364,1.0157,0.9268,1.0026,1.0,measured
chartqa,1792,64,chartqa_val_10,391.9,6492.315,864.008,89.338,0.060364,0.9963,0.9861,0.9972,0.9847,0.9998,1.0,measured
chartqa,1792,64,chartqa_val_11,345.924,4820.06,804.655,63.737,0.071768,1.0044,0.9479,0.9696,0.9451,1.0003,1.0,measured
chartqa,1792,64,chartqa_val_12,398.56,996.015,461.837,23.225,0.400154,1.0053,0.9557,0.9985,0.9412,1.0021,1.0,measured
chartqa,1792,64,chartqa_val_13,424.73,1979.242,487.578,23.677,0.214592,1.0282,1.0082,1.0292,1.0056,1.0059,1.0,measured
chartqa,1792,64,chartqa_val_14,349.074,1193.182,411.399,23.69,0.292557,1.0839,1.0269,1.0642,1.0181,1.0232,1.0,measured
chartqa,1792,64,chartqa_val_15,354.805,1946.795,417.37,24.277,0.182251,1.0049,0.937,1.0027,0.9291,1.0009,1.0,measured
chartqa,1792,64,chartqa_val_16,352.858,1178.089,415.607,23.828,0.299518,1.0095,0.9795,1.0018,0.9744,1.0028,1.0,measured
chartqa,1792,64,chartqa_val_17,392.778,2333.432,917.842,22.47,0.168326,1.0026,0.9769,1.0037,0.9735,1.0004,1.0,measured
chartqa,1792,64,chartqa_val_18,371.034,1156.9,856.385,23.117,0.320714,1.0215,0.9275,1.0107,0.8798,1.0068,1.0,measured
chartqa,1792,64,chartqa_val_19,398.065,1565.775,461.068,23.015,0.254229,0.9889,1.0021,0.993,1.0036,0.9972,1.0,measured
chartqa,1792,64,chartqa_val_20,417.1,861.93,480.261,22.451,0.483914,0.9945,1.1169,1.0035,1.1719,0.9973,1.0,measured
chartqa,1792,64,chartqa_val_21,397.43,2364.468,872.899,23.676,0.168084,0.9953,0.9895,0.9984,0.9884,0.9992,1.0,measured
chartqa,1792,64,chartqa_val_22,423.665,1385.478,486.85,23.042,0.305789,1.0383,0.931,1.0255,0.9127,1.0114,1.0,measured
chartqa,1792,64,chartqa_val_23,416.31,1944.907,479.619,23.259,0.214051,0.9995,1.0367,1.0002,1.0412,0.9999,1.0,measured
chartqa,1792,64,chartqa_val_24,392.739,1020.891,455.527,22.615,0.384702,0.9949,0.9399,1.0,0.9224,0.998,1.0,measured
chartqa,1792,64,chartqa_val_25,383.758,1301.068,447.103,23.721,0.294957,1.0165,0.9538,1.0126,0.9419,1.0048,1.0,measured
chartqa,1792,64,chartqa_val_26,384.936,1272.917,447.871,25.783,0.302405,1.0078,1.0806,0.9535,1.1158,1.0023,1.0,measured
chartqa,1792,64,chartqa_val_27,361.114,1897.793,423.333,23.404,0.190281,1.0085,0.9292,1.0345,0.9164,1.0016,1.0,measured
chartqa,1792,64,chartqa_val_28,361.046,1458.713,850.187,22.538,0.24751,0.9953,1.0346,0.9956,1.0465,0.9988,1.0,measured
chartqa,1792,64,chartqa_val_29,387.632,1838.058,451.404,22.01,0.210892,0.9904,0.9655,0.9924,0.9623,0.998,1.0,measured
chartqa,1792,64,chartqa_val_30,427.177,1382.399,490.483,21.236,0.309011,1.0009,1.0116,1.0021,1.0132,1.0003,1.0,measured
chartqa,1792,64,chartqa_val_31,361.811,1306.064,425.047,20.977,0.277024,1.0096,0.9836,1.0088,0.9791,1.0026,1.0,measured
chartqa,1792,64,chartqa_val_32,374.49,2079.125,814.873,43.595,0.180119,0.9937,1.0388,0.9976,1.0504,0.9989,1.0,measured
chartqa,1792,64,chartqa_val_33,372.046,1314.065,434.538,23.145,0.283126,1.007,1.0312,1.0047,1.0368,1.002,1.0,measured
chartqa,1792,64,chartqa_val_34,365.496,826.455,428.146,24.894,0.442245,0.9933,1.0675,0.996,1.1041,0.997,1.0,measured
chartqa,1792,64,chartqa_val_35,369.759,1978.895,432.443,24.547,0.186851,0.9848,1.0321,0.9742,1.0398,0.9971,1.0,measured
chartqa,1792,64,chartqa_val_36,361.479,1218.052,424.022,22.687,0.296768,1.0062,1.001,1.0026,1.0007,1.0018,1.0,measured
chartqa,1792,64,chartqa_val_37,393.717,1851.909,456.604,22.148,0.212601,0.9965,1.0151,0.9962,1.0174,0.9992,1.0,measured
chartqa,1792,64,chartqa_val_38,387.421,1269.806,450.448,21.562,0.305103,0.9974,0.9563,0.9983,0.9483,0.9992,1.0,measured
chartqa,1792,64,chartqa_val_39,404.125,1980.881,466.758,24.034,0.204013,1.0179,0.9963,1.0155,0.994,1.0036,1.0,measured
chartqa,1792,64,chartqa_val_40,371.171,1308.577,434.301,24.979,0.283645,0.9912,0.9531,0.9939,0.9442,0.9975,1.0,measured
chartqa,1792,64,chartqa_val_41,409.97,1066.039,472.419,23.745,0.384573,0.9922,0.9523,0.9939,0.9391,0.997,1.0,measured
chartqa,1792,64,chartqa_val_42,362.801,598.182,425.148,21.629,0.606506,0.9897,0.9634,0.9906,0.9369,0.9938,1.0,measured
chartqa,1792,64,chartqa_val_43,527.013,2124.737,589.526,24.368,0.248037,1.0028,0.8981,0.9989,0.9366,1.0007,1.0,measured
chartqa,1792,64,chartqa_val_44,390.748,763.84,453.85,23.845,0.511558,0.9988,0.9685,0.9628,0.9721,0.9994,1.0,measured
chartqa,1792,64,chartqa_val_45,363.578,1947.696,426.207,24.151,0.186671,0.9904,1.0,0.9927,1.0009,0.9982,1.0,measured
chartqa,1792,64,chartqa_val_46,404.243,1172.27,468.301,22.709,0.344838,1.0065,1.0174,1.0049,1.0206,1.0022,1.0,measured
chartqa,1792,64,chartqa_val_47,358.87,1775.516,421.591,21.491,0.202122,0.9904,0.9671,0.9801,0.9655,0.998,1.0,measured
chartqa,1792,64,chartqa_val_48,420.299,2021.193,484.481,24.392,0.207946,1.0141,0.9964,1.009,0.9949,1.0029,1.0,measured
chartqa,1792,64,chartqa_val_49,368.374,1838.668,430.934,23.078,0.200348,0.9974,0.9861,0.9836,0.9865,0.9995,1.0,measured
chartqa,1792,64,chartqa_val_50,384.308,1499.9,446.936,23.931,0.256222,1.0162,1.4807,0.9945,1.0324,1.0041,1.0,measured
chartqa,1792,64,chartqa_val_51,367.945,1942.389,430.737,23.994,0.189429,1.0424,1.0194,1.0299,1.0181,1.0078,1.0,measured
chartqa,1792,64,chartqa_val_52,393.717,674.946,456.949,27.25,0.583331,0.9944,0.9046,0.9969,0.8282,0.9967,1.0,measured
chartqa,1792,64,chartqa_val_53,371.579,1769.506,434.6,24.271,0.20999,1.0107,1.0195,1.0125,1.0205,1.0022,1.0,measured
chartqa,1792,64,chartqa_val_54,398.274,1589.746,460.394,22.144,0.250527,0.9926,0.9846,0.9937,0.9832,0.9981,1.0,measured
chartqa,1792,64,chartqa_val_55,388.738,1882.059,451.272,22.711,0.206549,1.0229,1.0437,1.0178,1.0469,1.0046,1.0,measured
chartqa,1792,64,chartqa_val_56,353.235,1702.594,415.685,26.263,0.207469,1.0007,1.0148,0.9979,1.0176,1.0002,1.0,measured
chartqa,1792,64,chartqa_val_57,363.847,953.321,426.951,26.318,0.381662,0.9938,1.0563,0.9963,1.0808,0.9976,1.0,measured
chartqa,1792,64,chartqa_val_58,363.685,1147.015,426.364,25.738,0.317071,0.9928,0.9387,0.9928,0.9242,0.9977,1.0,measured
chartqa,1792,64,chartqa_val_59,403.979,1917.594,466.348,23.036,0.21067,1.0029,1.0651,1.0014,1.0733,1.0006,1.0,measured
chartqa,1792,64,chartqa_val_60,386.522,1109.303,449.288,23.572,0.348437,0.9902,1.009,0.9913,1.0138,0.9966,1.0,measured
chartqa,1792,64,chartqa_val_61,395.818,2021.889,458.689,24.813,0.195766,1.0188,1.0237,1.0163,1.0246,1.0036,1.0,measured
chartqa,1792,64,chartqa_val_62,383.476,920.841,445.992,21.584,0.416441,0.9906,1.0279,0.9935,1.0396,0.996,1.0,measured
chartqa,1792,64,chartqa_val_63,393.133,1206.807,456.012,23.462,0.325763,0.9931,1.08,0.9974,1.1009,0.9977,1.0,measured
chartqa,1792,64,chartqa_val_64,395.103,792.704,458.38,22.288,0.498424,1.0166,0.9979,1.0136,0.9903,1.0082,1.0,measured
chartqa,1792,64,chartqa_val_65,406.186,1877.09,470.157,22.332,0.216392,0.9932,0.9923,0.9962,0.9918,0.9985,1.0,measured
chartqa,1792,64,chartqa_val_66,412.192,1111.825,474.72,21.969,0.370735,0.9887,0.9308,0.9831,0.9181,0.9958,1.0,measured
chartqa,1792,64,chartqa_val_67,415.682,1956.112,479.368,23.44,0.212504,0.996,0.9756,1.0383,0.9677,0.9992,1.0,measured
chartqa,1792,64,chartqa_val_68,389.43,667.565,452.165,23.933,0.583359,1.0151,0.9747,1.0115,0.9441,1.0088,1.0,measured
chartqa,1792,64,chartqa_val_69,358.858,1903.22,421.172,23.525,0.188553,1.0059,0.942,1.0029,0.9348,1.0011,1.0,measured
chartqa,1792,64,chartqa_val_70,393.568,1911.673,456.258,23.102,0.205876,0.9931,0.961,0.9823,0.9584,0.9986,1.0,measured
chartqa,1792,64,chartqa_val_71,378.283,2458.15,906.174,24.635,0.153889,0.993,0.9348,0.9669,0.9309,0.9989,1.0,measured
chartqa,1792,64,chartqa_val_72,389.874,883.325,452.816,26.907,0.441371,0.9951,0.9026,0.9954,0.8632,0.9978,1.0,measured
chartqa,1792,64,chartqa_val_73,352.133,1848.285,414.899,22.752,0.190519,0.9905,0.9692,0.9927,0.9664,0.9982,1.0,measured
chartqa,1792,64,chartqa_val_74,365.113,820.546,427.727,23.107,0.444964,0.9964,0.9846,0.9973,0.9788,0.9984,1.0,measured
chartqa,1792,64,chartqa_val_75,424.122,2106.223,486.851,25.704,0.201366,0.996,1.0207,1.015,1.0214,0.9992,1.0,measured
chartqa,1792,64,chartqa_val_76,401.338,797.947,464.086,25.682,0.502963,0.9994,1.0378,1.0057,1.0573,0.9997,1.0,measured
chartqa,1792,64,chartqa_val_77,359.865,1870.13,423.124,22.968,0.192428,0.991,1.0174,0.9855,1.0213,0.9983,1.0,measured
chartqa,1792,64,chartqa_val_78,358.855,993.135,422.693,22.818,0.361336,0.9919,1.0433,0.9915,1.0602,0.9971,1.0,measured
chartqa,1792,64,chartqa_val_79,424.186,1081.623,486.719,23.796,0.392175,0.9963,0.9603,0.9987,0.9485,0.9985,1.0,measured
chartqa,1792,64,chartqa_val_80,553.892,1082.057,616.539,23.276,0.511888,1.0288,1.0676,1.0233,1.1431,1.0146,1.0,measured
chartqa,1792,64,chartqa_val_81,394.923,1874.419,461.571,22.426,0.210691,0.9933,0.9745,0.9947,0.9721,0.9986,1.0,measured
chartqa,1792,64,chartqa_val_82,389.227,802.841,451.605,27.018,0.484813,0.9998,0.9957,1.0012,0.9924,0.9999,1.0,measured
